1736273949228, 28
1736273949328, 28
1736273949428, 28
1736273949528, 28
1736273949628, 28
1736273949729, 28
1736273949829, 28
1736273949929, 28
1736273950029, 28
1736273950089, 0
1736273950089, 0
1736273950129, 28
1736273950228, 28
1736273950328, 28
1736273950428, 24
1736273950528, 28
1736273950628, 28
1736273950728, 28
1736273950828, 24
1736273950928, 28
1736273951028, 28
1736273951089, 0
1736273951089, 0
1736273951128, 28
1736273951229, 28
1736273951328, 24
1736273951428, 28
1736273951529, 28
1736273951628, 28
1736273951728, 28
1736273951828, 28
1736273951929, 28
1736273952028, 28
1736273952090, 0
1736273952090, 0
1736273952128, 28
1736273952228, 28
1736273952328, 28
1736273952429, 28
1736273952528, 28
1736273952629, 28
1736273952729, 28
1736273952828, 28
1736273952928, 28
1736273953028, 28
1736273953089, 0
1736273953089, 0
1736273953128, 28
1736273953229, 28
1736273953328, 28
1736273953429, 28
1736273953529, 28
1736273953628, 28
1736273953728, 28
1736273953828, 28
1736273953928, 28
1736273954029, 28
1736273954090, 0
1736273954090, 0
1736273954128, 28
1736273954229, 28
1736273954328, 28
1736273954428, 28
1736273954529, 28
1736273954628, 28
1736273954728, 24
1736273954829, 28
1736273954928, 28
1736273955028, 28
1736273955089, 0
1736273955089, 0
1736273955128, 28
1736273955228, 28
1736273955329, 24
1736273955428, 28
1736273955528, 28
1736273955629, 28
1736273955728, 28
1736273955828, 24
1736273955928, 28
1736273956029, 28
1736273956090, 0
1736273956090, 0
1736273956129, 28
1736273956228, 28
1736273956328, 28
1736273956428, 28
1736273956528, 28
1736273956629, 24
1736273956728, 28
1736273956829, 28
1736273956928, 28
1736273957029, 28
1736273957089, 0
1736273957089, 0
1736273957128, 28
1736273957229, 28
1736273957328, 28
1736273957429, 28
1736273957528, 28
1736273957629, 28
1736273957728, 28
1736273957828, 28
1736273957928, 28
1736273958028, 28
1736273958090, 0
1736273958090, 0
1736273958128, 24
1736273958229, 28
1736273958329, 28
1736273958428, 24
1736273958528, 28
1736273958628, 24
1736273958728, 28
1736273958828, 28
1736273958928, 28
1736273959028, 28
1736273959090, 0
1736273959090, 0
1736273959128, 28
1736273959229, 28
1736273959329, 28
1736273959429, 28
1736273959529, 28
1736273959628, 28
1736273959728, 24
1736273959829, 28
1736273959929, 28
1736273960028, 28
1736273960089, 0
1736273960089, 0
1736273960128, 28
1736273960228, 24
1736273960329, 28
1736273960429, 28
1736273960528, 28
1736273960629, 28
1736273960728, 28
1736273960828, 28
1736273960929, 28
1736273961028, 28
1736273961089, 0
1736273961089, 0
1736273961129, 28
1736273961228, 28
1736273961328, 28
1736273961428, 28
1736273961528, 28
1736273961628, 28
1736273961728, 28
1736273961828, 28
1736273961928, 28
1736273962029, 28
1736273962089, 0
1736273962089, 0
1736273962128, 28
1736273962228, 28
1736273962328, 28
1736273962429, 28
1736273962529, 28
1736273962628, 28
1736273962729, 28
1736273962828, 28
1736273962928, 28
1736273963028, 28
1736273963089, 0
1736273963089, 0
1736273963128, 28
1736273963228, 24
1736273963328, 28
1736273963429, 28
1736273963529, 28
1736273963629, 28
1736273963728, 28
1736273963829, 28
1736273963928, 32
1736273964028, 28
1736273964089, 0
1736273964089, 0
1736273964129, 28
1736273964228, 28
1736273964328, 28
1736273964428, 28
1736273964529, 32
1736273964628, 28
1736273964728, 32
1736273964828, 28
1736273964928, 28
1736273965028, 28
1736273965090, 0
1736273965090, 0
1736273965128, 28
1736273965228, 28
1736273965328, 32
1736273965428, 28
1736273965528, 28
1736273965629, 28
1736273965729, 28
1736273965828, 28
1736273965928, 28
1736273966029, 28
1736273966089, 0
1736273966089, 0
1736273966129, 32
1736273966228, 28
1736273966328, 28
1736273966428, 28
1736273966528, 28
1736273966629, 28
1736273966728, 28
1736273966828, 28
1736273966928, 28
1736273967028, 28
1736273967089, 0
1736273967089, 0
1736273967128, 28
1736273967229, 28
1736273967329, 28
1736273967428, 28
1736273967528, 28
1736273967628, 28
1736273967729, 28
1736273967828, 28
1736273967928, 32
1736273968029, 32
1736273968089, 0
1736273968089, 0
1736273968128, 28
1736273968228, 32
1736273968329, 28
1736273968429, 28
1736273968528, 28
1736273968628, 28
1736273968729, 28
1736273968829, 32
1736273968928, 28
1736273969028, 32
1736273969090, 0
1736273969090, 0
1736273969128, 28
