1736274048137, 96, 1673517988, 22943, 3980223421, false, 1208, 0, 22943
1736274048137, 96, 1673517988, 22944, 3980223421, false, 1208, 1, 22944
1736274048137, 96, 1673517988, 22945, 3980223421, false, 1208, 2, 22945
1736274048137, 96, 1673517988, 22946, 3980223421, false, 1208, 3, 22946
1736274048137, 96, 1673517988, 22947, 3980223421, false, 1208, 4, 22947
1736274048137, 96, 1673517988, 22948, 3980223421, true, 183, 5, 22948
1736274048173, 96, 1673517988, 22949, 3980226639, false, 1208, 6, 22949
1736274048173, 96, 1673517988, 22950, 3980226639, false, 1208, 7, 22950
1736274048173, 96, 1673517988, 22951, 3980226639, false, 1208, 8, 22951
1736274048173, 96, 1673517988, 22952, 3980226639, false, 1208, 9, 22952
1736274048173, 96, 1673517988, 22953, 3980226639, false, 1208, 10, 22953
1736274048173, 96, 1673517988, 22954, 3980226639, true, 653, 11, 22954
1736274048213, 96, 1673517988, 22955, 3980230009, true, 1050, 12, 22955
1736274048252, 96, 1673517988, 22956, 3980233681, true, 708, 13, 22956
1736274048287, 96, 1673517988, 22957, 3980236386, true, 620, 14, 22957
1736274048317, 96, 1673517988, 22958, 3980239238, true, 582, 15, 22958
1736274048342, 96, 1673517988, 22959, 3980241385, true, 826, 16, 22959
1736274048388, 96, 1673517988, 22960, 3980245824, true, 639, 17, 22960
1736274048417, 96, 1673517988, 22961, 3980248240, true, 501, 18, 22961
1736274048457, 96, 1673517988, 22962, 3980251620, true, 673, 19, 22962
1736274048483, 96, 1673517988, 22963, 3980253979, true, 448, 20, 22963
1736274048513, 96, 1673517988, 22964, 3980256652, true, 609, 21, 22964
1736274048552, 96, 1673517988, 22965, 3980260035, true, 440, 22, 22965
1736274048587, 96, 1673517988, 22966, 3980263270, true, 1036, 23, 22966
1736274048622, 96, 1673517988, 22967, 3980266297, true, 527, 24, 22967
1736274048657, 96, 1673517988, 22968, 3980269442, true, 797, 25, 22968
1736274048687, 96, 1673517988, 22969, 3980272165, true, 679, 26, 22969
1736274048732, 96, 1673517988, 22970, 3980275999, true, 658, 27, 22970
1736274048762, 96, 1673517988, 22971, 3980278661, true, 720, 28, 22971
1736274048798, 96, 1673517988, 22972, 3980281911, true, 658, 29, 22972
1736274048848, 96, 1673517988, 22973, 3980286269, true, 721, 30, 22973
1736274048882, 96, 1673517988, 22974, 3980289488, true, 45, 31, 22974
1736274048923, 96, 1673517988, 22975, 3980293139, true, 636, 32, 22975
1736274048963, 96, 1673517988, 22976, 3980296670, true, 668, 33, 22976
1736274049003, 96, 1673517988, 22977, 3980299981, true, 580, 34, 22977
1736274049032, 96, 1673517988, 22978, 3980302687, true, 317, 35, 22978
1736274049077, 96, 1673517988, 22979, 3980306227, true, 600, 36, 22979
1736274049102, 96, 1673517988, 22980, 3980308641, true, 543, 37, 22980
1736274049132, 96, 1673517988, 22981, 3980311093, true, 705, 38, 22981
1736274049147, 96, 1673517988, 22982, 3980312532, true, 1096, 39, 22982
1736274049167, 96, 1673517988, 22983, 3980314441, true, 551, 40, 22983
