1736273724179, 32
1736273724279, 28
1736273724379, 28
1736273724479, 28
1736273724579, 36
1736273724679, 32
1736273724779, 28
1736273724879, 28
1736273724979, 32
1736273725065, 0
1736273725079, 40
1736273725179, 28
1736273725279, 28
1736273725379, 28
1736273725479, 32
1736273725579, 40
1736273725679, 28
1736273725779, 28
1736273725879, 32
1736273725979, 32
1736273726065, 0
1736273726079, 40
1736273726179, 28
1736273726279, 32
1736273726379, 28
1736273726479, 32
1736273726579, 36
1736273726679, 28
1736273726779, 28
1736273726879, 32
1736273726979, 36
1736273727065, 0
1736273727079, 32
1736273727179, 28
1736273727279, 28
1736273727379, 32
1736273727479, 36
1736273727579, 28
1736273727679, 28
1736273727779, 28
1736273727879, 32
1736273727979, 40
1736273728065, 0
1736273728080, 32
1736273728179, 28
1736273728279, 32
1736273728379, 32
1736273728479, 36
1736273728579, 28
1736273728679, 32
1736273728779, 28
1736273728879, 36
1736273728979, 36
1736273729065, 0
1736273729079, 28
1736273729179, 28
1736273729279, 32
1736273729379, 36
1736273729479, 32
1736273729579, 28
1736273729679, 28
1736273729779, 32
1736273729879, 40
1736273729979, 28
1736273730065, 0
1736273730079, 28
1736273730179, 32
1736273730278, 28
1736273730379, 36
1736273730479, 32
1736273730579, 32
1736273730679, 28
1736273730779, 32
1736273730879, 36
1736273730979, 32
1736273731064, 0
1736273731079, 28
1736273731179, 28
1736273731279, 32
1736273731379, 36
1736273731479, 28
1736273731579, 32
1736273731679, 28
1736273731779, 36
1736273731879, 32
1736273731979, 28
1736273732065, 0
1736273732079, 32
1736273732179, 28
1736273732279, 36
1736273732379, 28
1736273732479, 28
1736273732579, 32
1736273732679, 28
1736273732779, 40
1736273732879, 44
1736273732979, 36
1736273733065, 0
1736273733079, 28
1736273733179, 28
1736273733279, 40
1736273733379, 28
1736273733479, 28
1736273733579, 28
1736273733679, 32
1736273733779, 36
1736273733879, 28
1736273733978, 28
1736273734065, 0
1736273734079, 28
1736273734179, 36
1736273734279, 36
1736273734379, 28
1736273734479, 28
1736273734579, 28
